"m_id","forename","surname","dob","dob_approx","dob_position","dod","age_y","STAT_spouse","STAT_sibling","STAT_parent","STAT_children","ETURL"
2345,"William","Hanley","1887-00-00",1,NULL,"0000-00-00",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-hanley.html"
2346,"William","Maxwell","1873-00-00",1,NULL,"0000-00-00",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-maxwell.html"
2347,"Michael","Croughane","1867-00-00",1,NULL,"0000-00-00",45,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/michael-croughane.html"
2348,"David","Kernaghan","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/david-kernaghan.html"
2349,"Barney","McIlroy","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/barney-mcilroy.html"
2350,"George","Hutton","1875-00-00",1,NULL,"0000-00-00",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/george-hutton.html"
2351,"Thomas","Croskery","1874-00-00",1,NULL,"0000-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-croskery.html"
2352,"John","McGill","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-mcgill.html"
2354,"John","Quinn","1876-03-03",0,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-quinn.html"
2355,"David","Gass","1867-00-00",1,NULL,"0000-00-00",45,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/david-gass.html"
2356,"Patrick","Cullen","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/patrick-cullen.html"
2357,"George","McDonald","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/george-mcdonald.html"
2358,"James","Henry","1865-00-00",1,NULL,"0000-00-00",47,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-henry.html"
2359,"John","Keenan","1854-00-00",1,NULL,"0000-00-00",58,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-keenan.html"
2360,"David","Lowery","1884-00-00",1,NULL,"0000-00-00",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/david-lowery.html"
2361,"Robert","Fletcher","1874-00-00",1,NULL,"0000-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/robert-fletcher.html"
2362,"Michael","Flinn","1878-00-00",1,NULL,"0000-00-00",34,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/michael-flinn.html"
2363,"James","Black","1874-00-00",1,NULL,"0000-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-black.html"
2364,"George","Hall","1874-00-00",1,NULL,"0000-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/george-hall.html"
2365,"George","Ferris","1878-00-00",1,NULL,"0000-00-00",34,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/george-ferris.html"
2366,"Charles","Kinstry","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/charles-kinstry.html"
2367,"T.","Holland","1884-00-00",1,NULL,"0000-00-00",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/t-holland.html"
2368,"William","Jameson","1864-00-00",1,NULL,"0000-00-00",48,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-jameson.html"
2369,"William","Keenan","1880-00-00",1,NULL,"0000-00-00",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-keenan.html"
2370,"David","McCarron","1880-00-00",1,NULL,"0000-00-00",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/david-mccarron.html"
2371,"Andrew","Shaw","1875-00-00",1,NULL,"0000-00-00",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/andrew-shaw.html"
2372,"James","Stevenson","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-stevenson.html"
2373,"Joseph","Halpin","1888-00-00",1,NULL,"0000-00-00",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/joseph-halpin.html"
2374,"Samuel","Harkin","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/samuel-harkin.html"
2375,"James","Holland","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-holland.html"
2376,"William","Mayes","1883-00-00",1,NULL,"0000-00-00",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-mayes.html"
2377,"Daniel","McAllistor","1883-00-00",1,NULL,"0000-00-00",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/daniel-mcallistor.html"
2378,"Thomas","McGivern","1869-00-00",1,NULL,"0000-00-00",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-mcgivern.html"
2379,"Barney","McGown","1869-00-00",1,NULL,"0000-00-00",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/barney-mcgown.html"
2380,"Peter","McKinney","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/peter-mckinney.html"
2381,"William","Phillips","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-phillips.html"
2382,"James","Walls","1880-00-00",1,NULL,"0000-00-00",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-walls.html"
2383,"J.","Mullholland","1867-00-00",1,NULL,"0000-00-00",45,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/j-mullholland.html"
2384,"William","Gregg","1869-00-00",1,NULL,"0000-00-00",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-gregg.html"
2385,"William","Miller","1880-00-00",1,NULL,"0000-00-00",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-miller.html"
2386,"Daniel","Mullholland","1864-00-00",1,NULL,"0000-00-00",48,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/daniel-mullholland.html"
2387,"John","Denver","1879-00-00",1,NULL,"0000-00-00",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-denver.html"
2388,"James","Little","1884-00-00",1,NULL,"0000-00-00",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-little-2.html"
2389,"Thomas","O'Flannigan","1873-00-00",1,NULL,"0000-00-00",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-oflannigan.html"
2390,"Charles","Decker","1865-00-00",1,NULL,"0000-00-00",47,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/charles-decker.html"
2391,"John","Boal","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-boal.html"
2392,"Hugh","McAllister","1878-00-00",1,NULL,"0000-00-00",34,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/hugh-mcallister.html"
2393,"James","Reid","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-reid.html"
2394,"Patrick","McGee","1880-00-00",1,NULL,"0000-00-00",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/patrick-mcgee.html"
2395,"William John","Murdock","1874-09-17",0,NULL,"1941-07-01",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-murdock.html"
2396,"William","Hepburn","1885-00-00",1,NULL,"0000-00-00",27,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-hepburn.html"
2397,"Nicholas","Ferron","1880-00-00",1,NULL,"0000-00-00",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/nicholas-ferron.html"
2398,"Robert","Pierce","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/robert-pierce.html"
2399,"Patrick","Welsh","1862-00-00",1,NULL,"0000-00-00",50,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/patrick-welsh.html"
2400,"William","Pidgeon","1873-00-00",1,NULL,"0000-00-00",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-pidgeon.html"
2401,"James","McArthur","1883-00-00",1,NULL,"0000-00-00",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-mcarthur.html"
2402,"William","Keenan","1869-00-00",1,NULL,"0000-00-00",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-keenan-2.html"
2403,"John","Craig","1883-00-00",1,NULL,"0000-00-00",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-craig.html"
2404,"Robert","Woodmey","1871-00-00",1,NULL,"0000-00-00",41,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/robert-woodmey.html"
2405,"Thomas","Tinsley","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-tinsley.html"
2406,"William J.","Swarbrick","1888-00-00",1,NULL,"0000-00-00",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-swarbrick.html"
2407,"Nicholas","Holme","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/nicholas-holme.html"
2408,"Thomas","Connor","1873-00-00",1,NULL,"0000-00-00",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-connor.html"
2409,"John","Martin","1879-00-00",1,NULL,"0000-00-00",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-martin.html"
2410,"John","Smyth","1879-00-00",1,NULL,"0000-00-00",33,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-smyth.html"
2411,"William","Kerney","1873-00-00",1,NULL,"0000-00-00",39,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-kerney.html"
2412,"Joseph","Swarbrick","1890-00-00",1,NULL,"0000-00-00",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/joseph-swarbrick.html"
2413,"John","Cosgrove","1889-00-00",1,NULL,"0000-00-00",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-cosgrove.html"
2414,"William","Cosgrove","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-cosgrove.html"
2415,"Joseph","Ellison","1883-00-00",1,NULL,"0000-00-00",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/joseph-ellison.html"
2416,"John","Flack","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-flack.html"
2417,"Thomas","Gibson","1892-00-00",1,NULL,"0000-00-00",20,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-gibson.html"
2418,"William J.","Hamilton","1888-00-00",1,NULL,"0000-00-00",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-hamilton.html"
2419,"Patrick","Keenan","1877-00-00",1,NULL,"0000-00-00",35,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/patrick-keenan.html"
2420,"Joseph","Loughran","1884-00-00",1,NULL,"0000-00-00",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/joseph-loughran.html"
2421,"Thomas","Lytle","1881-00-00",1,NULL,"0000-00-00",31,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-lytle.html"
2422,"John","Mathers","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-mathers.html"
2423,"Daniel","McDonald","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/daniel-mcdonald.html"
2424,"Thomas","McGill","1883-00-00",1,NULL,"0000-00-00",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-mcgill.html"
2425,"Henry","McGivern","1871-00-00",1,NULL,"0000-00-00",41,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/henry-mcgivern.html"
2426,"Richard","McGreevy","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/richard-mcgreevy.html"
2427,"William","Mechan","1874-00-00",1,NULL,"0000-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-mechan.html"
2428,"Thomas","Robinson","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-robinson.html"
2429,"Joseph","Smith","1887-00-00",1,NULL,"0000-00-00",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/joseph-smith.html"
2430,"Andrew","Stevenson","1884-00-00",1,NULL,"0000-00-00",28,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/andrew-stevenson.html"
2431,"John","Stewart","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-stewart-2.html"
2432,"William","Taggart","1889-00-00",1,NULL,"0000-00-00",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-taggart.html"
2433,"Arthur","Valler","1887-00-00",1,NULL,"0000-00-00",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/arthur-valler.html"
2434,"John","Bryan","1890-00-00",1,NULL,"0000-00-00",22,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-bryan.html"
2435,"James","Carson","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-carson.html"
2436,"William J.","Cassidy","0000-00-00",1,NULL,"0000-00-00",NULL,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-cassidy.html"
2437,"John","Crossley","1878-00-00",1,NULL,"0000-00-00",34,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-crossley.html"
2438,"William","Flemming","1880-00-00",1,NULL,"0000-00-00",32,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-flemming.html"
2439,"Alex","Horner","1874-00-00",1,NULL,"0000-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/alex-horner.html"
2440,"Kirkpatrick","Joseph","1875-00-00",1,NULL,"0000-00-00",37,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/kirkpatrick-joseph.html"
2441,"Robert","McIlroy","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/robert-mcilroy.html"
2442,"James","McIlwaine","1887-00-00",1,NULL,"0000-00-00",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-mcilwaine.html"
2443,"Thomas","Morrison","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-morrison.html"
2444,"David","Shannon","1882-00-00",1,NULL,"0000-00-00",30,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/david-shannon.html"
2445,"William","Simms","1874-00-00",1,NULL,"0000-00-00",38,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/william-simms.html"
2446,"Matthew","Stewart","1887-00-00",1,NULL,"0000-00-00",25,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/matthew-stewart.html"
2447,"Robert","Wallace","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/robert-wallace.html"
2448,"James","Waugh","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/james-waugh.html"
2449,"John","Harvey","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-harvey.html"
2450,"Thomas","James","1876-00-00",1,NULL,"0000-00-00",36,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-james-2.html"
2451,"Samuel","Mann","1872-00-00",1,NULL,"0000-00-00",40,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/samuel-mann.html"
2452,"Thomas","Holman","1888-00-00",1,NULL,"0000-00-00",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-holman.html"
2453,"Hugh","Herd","1877-00-00",1,NULL,"0000-00-00",35,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/hugh-herd.html"
2454,"Robert","Walker","1869-00-00",1,NULL,"0000-00-00",43,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/robert-walker.html"
2455,"Matthew","Paton","1886-00-00",1,NULL,"0000-00-00",26,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/matthew-paton.html"
2456,"McMullan","Richard","1889-00-00",1,NULL,"0000-00-00",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/mcmullan-richard.html"
2457,"Robert","Hedley","1867-00-00",1,NULL,"0000-00-00",45,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/robert-hedley.html"
2458,"Thomas","McBarty","0000-00-00",1,NULL,"0000-00-00",NULL,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-mcbarty.html"
2459,"Stanley","Lord","1877-09-13",0,NULL,"1962-01-24",34,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/stanley-lord.html"
2460,"Harold Thomas","Cottam","1891-01-27",0,NULL,"1984-05-30",21,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/harold-thomas-cottam.html"
2461,"Arthur Henry","Rostron","1869-05-14",0,NULL,"1940-11-04",42,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/arthur-henry-rostron.html"
2462,"Frank Hamlin","Blackmarr","0000-00-00",1,NULL,"0000-00-00",NULL,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/frank-blackmarr.html"
2463,"Cyril Furmstone","Evans","1892-00-00",1,NULL,"0000-00-00",20,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/cyril-furmstone-evans.html"
2464,"Charles Victor","Groves","1888-00-00",1,NULL,"1961-09-04",24,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/charles-victor-groves.html"
2465,"John Charles","Bigham","1840-08-03",0,NULL,"1929-09-03",71,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-charles-bigham.html"
2466,"Thomas Henry","Ismay","1837-01-07",0,NULL,"1899-11-23",75,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/thomas-henry-ismay.html"
2467,"John Pierpont","Morgan","1837-04-17",0,NULL,"1913-03-31",74,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/john-pierpont-morgan.html"
2468,"William James","Pirrie","1847-05-31",0,NULL,"1924-06-06",64,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/lord-pirrie.html"
2469,"David","Sarnoff","1891-00-00",1,NULL,"0000-00-00",21,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/david-sarnoff.html"
2470,"J.","McIlroy","1889-00-00",1,NULL,"0000-00-00",23,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/j-mcilroy.html"
2471,"Percy B.","Barnett","1883-00-00",1,NULL,"0000-00-00",29,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/percy-barnett.html"
2472,"C.","Hill","1864-00-00",1,NULL,"0000-00-00",48,NULL,NULL,NULL,NULL,"https://www.encyclopedia-titanica.org/titanic-biography/c-hill.html"
